label,text
1,By opting-out you may lose access to Smart & its Partners' special offers & promos.U can modify your privacy settings any time at http://smart.com.ph/privacy
1,"Free P5,888 bonus for you!

18M+ Jackpot Prize!
Only 1 Peso to Play!!

Now is win! Good luck!!
http://phboom.com/Wtk"
1,Urgent! Your Gcash may hack. Verify dito: gcash-securelink.com. Now na!
0,"ano mas okay, budol fight or unlimited wings?"
0,"nakakaasar yung hindi ako productive pero pag productive, sobrang productive, walang in between"
1,"Globe special promo! Get unlimited data, register now: globedeals.com."
0,tortang talong samin
0,wala pa to naaadd
1,"Get ₱50K loan, 0% interest! Apply now: loans-offer.com. Limited time lang!"
0,"Nakita ko si crush kanina, grabe ang gwapo pa rin"
0,"paano ba i-customize yung buhay ko, ang panget ng settings"
1,"Hurry! WinPlus Saturday special T.G.I.S! Enjoy Free 999 bonus, Jackpot vibes. Plus, bonus treats 588p+388p at WinPlusph1.icu"
0,"GO+99 Goshare, bale pigpaload na namon deretso sa tindahan"
1,"Sobrang bilis manalo sa Go Grand.Proven, easy cash in at cash out! Jackpot na jackpot kang talaga at bingo w/ 209% bonus. Seize the day, laro na! grand09.co"
0,Ano ulam nyo? Dito sa amin puro na lang pritong isda nakakasawa na
0,"Manonood ako movie, join ka?"
1,"NATHANIEL M., It's Wednesday! Step up your game with SBET to get unlimited REBATE up to 1.5% BONUS! sbetbonu.com"
0,Dapat alam natin san kinuha dataset.
1,"Hello, new free money bonus 999 with no deposit condition, please login https://cc678.org to get free money 999 now"
1,Cebu Pacific promo! Book flights for ₱1: cebpac-flightdeal.com. Limited seats!
1,luckph.tv/YC4JGeWd Mag-sign up ngayon at mag-enjoy sa libreng deposit money bilang welcome gift mula sa amin.
1,Your land registration has legal problems! Fix now! land-issues.ml
0,"sana hindi busy si prof, kailangan ko kasi magpasa ng late submission"
1,"MAYA Official: Account access has been temporarily suspended, Please proceed to : tinu.be/maya-official to continue receiving One-Time Pin(OTP's)"
1,"Sarita, Lucky Monday! Play slots & fishing, Get 50% Daily Deposit Bonus up to Php1,000 ! Sign-up today winningplusph.com"
1,"[YY777]Hello, new free money bonus 1999 with no deposit condition, please login http://fgjd.asia to get free money 1999 now"
1,"Recharge and get 100% cash bonus!
ha548.bid"
0,self
1,"Hi bes! Na-hack ang account ko, need ko urgent GCash. Pahiram muna, promise babayaran ko agad!"
0,CIMB Pay is here! Scan and pay at over 1 million QR Ph merchants nationwide. A seamless and convenient way to pay using the CIMB Bank PH app. Try it now!
0,"Saan na yung pinadala mo kahapon, wala pa rin eh"
1,"Silvino, Level up with GCash on U B E T: Get 100% Bonus up to P2000 + 3% bonus! Visit uninowph0.com"
0,Eto wait may video ako nagaadal sya mag spiderman haha
1,FINAL CHANCE! Eligible ka for Pag-IBIG loan debt forgiveness! Claim na! pagibig-loan.ml
1,"399P! Mg enjoy sa 20 ibat ibang card games at maka kuha nang Mega B0NU-S .
L!NK: biggoa.live
Join now.x"
1,BDO BANK ALERT! UR SAVINGS ACCOUNT NAHOLD! verify muna dito bdo-securecheck.ml
1,UNIONBANK FINAL WARNING: Your registered mobile number needs to be updated. Please update here: link2sms.org to continue receiving One-Time PIN (OTP)
0,may nadisconnect na naman sa klase natin sa Zoom pangit talaga wifi dito
0,Walang pasok bukas confirmed na sinend na sa GC kita kita tayo mamaya?
1,"Irekomenda ang isang kaibigan na mag-recharge ng P100 at makakuha ng P66 na rebate!
phl777.tv"
1,"Melissa Reyes, Free ₱5,000 sa GCash mo ngayon! Click at i-claim: gcashpromo.win500.com."
1,"Binabati kita! Mag-log in lang para ma-claim ito, ang pinakamataas na lucky random red envelope ay 1088 http://jackpot8.guru"
1,"Long time no see, may good news ako sayo. mag-recharge ng P100 at makakuha ng P777 nang libre>>> yystf5ree.nl"
1,Account mo napansin sa dark web! Secure now: protectaccount.com.
1,You are under investigation for tax evasion! Settle now or kaso na! bir-warning.ml
0,Book a staycation and pay with GGives! Spend quality time with family this long weekend and pay in stress-free installments. Tap Borrow > GGives to learn more.
0,Anong Oras uli moDito kami plasa bili ulam
1,"Binabati kita! Mag-log in lang para ma-claim ito, ang pinakamataas na lucky random red envelope ay 1088 http://lucky888.mom"
0,"kung may free trial lang yung pagiging adult, baka di ko tinuloy"
1,Double your money in 24hrs! Invest now: investment-deals.ph. Guaranteed profit!
0,"gusto ko na lang maging background character sa buhay ng iba, ang dami nang nangyayari sakin eh"
1,Ikaw ang maswerteng 77PH Makatanggap ng P88 na bonus >>> sph141.77vip.co
0,"naalala mo nung bata tayo, ang biggest problem lang natin eh di makuha yung laruan sa Jollibee? tas ngayon bills na??"
0,Wag na pala
1,Meralco power cut-off in 3 hours! Settle now! meralco-bill.ml
0,hindi ko sure kung late ako or sobrang aga ko lang talaga dumating
0,hindi ko na alam kung stress o normal lang ‘tong nararamdaman ko
0,repky ako tom HAHAHAH
0,yan na naman sha doc
0,ampota ang malas ko neto if ako ang mapili
1,"I found a BUG here at sa1y7n7lbc.uk, deposit 100P and win 10K. You can win money on every bet."
0,"HAHAHAHAHA wala na, GG na to"
0,bakit ang dali lang gumastos pero ang hirap kumita???
1,"May UNCLAIMED PAL airline ticket voucher ka worth 15,000 PHP! Redeem now before expiry! pal-reward.ml"
1,Lazada delivery mo on hold! Confirm details para marelease! lazada-fix.ml
0,"pahiram naman ng powerbank, lobat na ko"
0,"Hello good evening Ma'am, LBC po pick up."
1,Licensed By Pagcor mLive77 Casino Register Claim 100% Welcome Bonus & Double WIN JILI Slot(Limit Time) FREE Register mon15.com
0,"I mean orig din dapat, di xerox"
0,"Ayyy, saan na file?"
0,hshshshs para si patrick ang nakasira
0,2nd yr standing
0,Diba yan yung mismong smart?
0,"Magkano yung utang ko sayo, babayaran ko na"
0,"GrabFood 25% OFF
FAST CHECKOUT
-Add BDO Credit Card details
-Use code BDODEALS w/ P750 min order til 10/15/24

For T&C search GrabFood on BDO site. DTI200418"
0,"gusto ko na lang mag soft reset, restart from childhood with better choices"
1,"Download APP to get FREE  rewards 50P,100% first deposit bonus,Uncapped 1.0% Bonus Per Deposit,join:pub11.tv"
1,"(Google Play) Withdrawal: P17,587 Mag-e-expire sa loob ng 24 na oras Mangyaring mag-withdraw ng pera sa oras: https://play.google-slots.vip/store/j-game"
1,Urgent! Your PayMaya may hold. Verify dito: paymaya-securezone.com.
1,"Good morning bro, naglaro ako buong gabi at kumita ng P83,926.
poq91a.bid"
0,"Pwede pong earlier on friday 1PM-4PM, pero may mga irreg pa ako na kailangan itanong"
1,24 hours na lang bago ma-close ang GCash mo! Verify identity now! gcash-fix.ml
1,Hi William! Welcome sa ating Traditional streaming ng Online S@b0ng. Kung saan alaga ka namin dito boss. Magsabe Ing kung susubok po. Salamat
1,May P2580 credit natanggap ang number na ito! Ito ay valid lamang within 8 hrs! Magregister at maglagay ng P50 upang maclaim sa aming 24/7 CS: tfwz.uk
1,"THIS WEEK ONLY!
CRISPYBET FREE CHICKENJOY for every signup.

Daily Bonus up to P50,000!
>>> crispybet.tw <<<"
0,"Patingin naman ng output mo, baka mali gawa ko e"
1,"Huwag magpahuli! Sumali na sa Rounds Challenge sa spnsmore.eu at manalo ng 100K Pesos, may LIBRENG BONUS pa!"
1,"JiliFree 60P For NewMember!
>>> tny.im/Skydream
skydream-casino. com 
Top10 Most Popular JILISlot/B@ccarat/Sabong Bonus
Spending any money at any moment!"
1,"Hello po kamusta na po kayo William

Good news po Extended po ang promo namin today!

If magorder kayo today, bibigyan po kita ng FREE SHIPPING DISCOUNT po!"
0,Yiz basta hindi sila magkaraparehas
0,sana may scholarship para sa mga taong pagod na pero pilit lumalaban
0,Bili nlng kayo ulam
1,Smart Alert: Re-register SIM mo dito: smartzone-ph.com. Deactivate na bukas!
0,ano id mo
0,may nagagandahan ako sa bio
1,Your Pag-IBIG account may issue. Verify dito: pagibig-updatedlink.com. Now na!
0,"tangina bat ganito yung buhay, kala ko dati pag college rich na ko, san na yun??"
0,Bat di pa bumabalik yung refund? Antagal na ha
1,"ur atm card has been BLOCKED due to SECURITY ISSUE, click to UNLOCK landbank-verify-fix.ml"
1,"Hi,May libreng 77 ka kapag nag-download ka ng APP! I-click na dito para simulan: mar-t.eu/gzxw !"
1,"Hi, sis! Need ko ₱2K for school project. Padala sa Maya 09678567456. Thanks!"
0,"Wag mo kong seen, reply plss 😢"
1,🔥 GMA Audition Call! Looking for new actors & influencers! Apply muna! gma-talentsearch.ml
1,"Be Prepared for Payday Bonanza Tomorrow! Claim Your 999p Bonus!

WinPlusNa.eu

Join the fun in Slots Tournament for a shot at Xiaomi 14! Get 588p + 388p Bonus!"
0,yung lab report natin deadline na bukas tas di pa tayo nag start good luck
1,Ikaw ay napili na makatanggap ng P6625 mula sa tija.uk! Sumali gamit ang number na ito at maglagay ng P100 upang ma-claim sa 24/7 customer support
1,24 hours na lang bago ma-close ang GCash mo! Verify identity now! gcash-fix.ml
0,"Ay hala, final na pala ngayon?? Kala ko next week pa 💀"
0,ma pahingi ako allowance ngayong week
0,Dito ako sa labas ng court
1,Binabati ka! Naging masuwerte ka at may 5677P na natanggap. Siguraduhing i-claim ito sa loob ng 24 oras. http://wmxvi.de
0,"Travel now, pay lighter! Book your flight & pay in 24 gives over 12 months with GGives. Book with zero down payment, & no credit card needed. Mag-GGives na!"
1,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. qhmz.bid"
0,Pakiboto i2 mga momshie🫶🫶🫶
0,"kailangan ko ng motivation pero gusto ko rin ng pera, saan ba pwede makuha pareho??"
0,"May bago akong natutunan, gusto mong marinig"
0,Crush ko na sya jusko 😩
0,Kingina may mga sayad talaga ata mga supporter ni Fiona ano?
0,May sagot kayo sa quiz sa Rizal? HAHA
0,real kasi uuwi ako sa amin HAHAHHAHAHA
0,The package 8255-1673-EKXG is out for delivery today. Please prepare cash payment of P180. You can reach your ka-GGX rider at +639665862042.
0,"Want even more data? Get the new Go+99, which has 8GB data for all sites and another 8GB for your choice of apps, all valid for 7 days. To register, access the GlobeOne app at https://glbe.co/globe-one, or dial *143# and choose Go+. No advisories? Text STOP to 2682 for free."
0,Tapos eliminated agad anue HAHAHAHAHA
0,"paano ba mag-sign out sa reality, gusto ko muna mag-log out saglit"
0,yung utak ko parang may 37 tabs open pero wala namang naglo-load ng tama
0,"You earned a boosted interest of 6% p.a. with Maya Savings until Nov. 30! It will start appearing in your Savings history tomorrow as 4.5% interest earned plus 1.5% bonus interest. No Savings yet? Open one now and deposit before midnight to start earning 6% p.a. everyday!

Stay tuned for more ways to boost your interest soon. Deposits insured by PDIC. Regulated by BSP."
1,"SM MEGA SALE ALERT! P50,000 SHOPPING VOUCHER PARA SAYO! Claim agad sa sm-shoppingreward.ml"
1,"[BDO NOTICE]: We need to Lock your #BDO access Account due to Sim Registration, Please visit: https://bdoonlineapp.page.link/Login to regain your access."
1,"Your DOMESTIC MAIL has been returned to your local post office, please click ph-post.la to complete the verification and request a re-delivery."
0,kelan daw ang quiz
1,"4-9Y Club, the recharge and withdrawal channel is safe, stable and fast. There are 66 giveaways every day. Download the APP to send 38. Come to {9y9 4. com}, there are many surprises. Participate in lucky roulette draw iPhone14 and 8888 bonus every day"
1,"Celebrate Christmas at GoJackpot! Dont Forget Claim your TGIF-Friday Bonus, Free 6888P! New Users Enjoy 153% Extra bonus, 777+177 at https://GoJackpot5.icu"
0,503533 is your Facebook code. Don't share it.
0,Tapos ka na ba sa module? Di ko pa nasisimulan e
0,di pa me nagawa
1,"New player welfare bonuses up to P1,988 will be drawn daily Instead of clicking on jlmcao.ac/wsj01 to receive a great gift take action"
1,Shopee Alert: May pending refund ka! Claim here: shopeerefund.com.
0,"Edi wow, valedictorian ka na nyan pre HAHAHA"
0,"D pa alam noy, baka d ko rin kasi makuha ngaung December kung may work na ako. Baka pag endo ko pa makuha which is 6 months later"
1,Earn ₱5K per week selling online! Start your business now: sellandearn.com.
0,"HAHAHAH pre legit may sumagot ng ""42"" sa essay question"
1,"Ready to take your smart home to the next level? Discover your Next Upgrade at shop.nextupgrade.ph, an online marketplace for devices that make your home smarter, safer, & more convenient."
1,"Magparehistro para sa libreng ₱7777, tumaya: slots7.auction/Hz8PPCx"
1,"Magparehistro para sa libreng ₱7777, tumaya: pin48.tw/2jjMx"
0,May kailangan akong sabihin pero baka magalit ka kaya mamaya na lang
1,"Mga nangungunang laro sa casino, bingo, at mga s10t machine, magrehistro at mag-deposito ng P100 upang makatanggap ng 100% cashback award.
p777b5.xyz"
1,"Hi Mabini, You're invited at W+ Event!

Come & join to win HONDA CBR150R, + visit our VIP REWARD PLAN ! click now wpdito11.com"
0,Hahashshshsh
1,New players only! P8888 credited to your account. Download the app to claim your mystery bonus: https://iqslot.me
1,Your GCash may problema. Click bit.ly/gcash-fixlink para ma-fix.
0,"Registered ka na sa EasySURF50! Meron kang 3GB pang-internet na may kasamang app freebies. Valid ito hanggang 2025-02-11, 12:57:31. Pwede mo itong i-extend nang 1 araw for free! I-text lang ang FREE EXTEND sa 8080 habang active pa ang iyong EZ50 promo, para magamit mo ang 3GB pang-internet for 4 days."
1,Congrats VIP! You've won 300% First Deposit Bonus and FREE100 FBS Bonus! Claim now before it's gone! Contact Customer Service to seize your luck! pnlkawin.de !
1,"Pogi, nakita kita sa FB! Let’s chat. Message me for a private video call: meetmehot.com."
1,May nag-report ng harassment laban sa’yo! Summon issued! Respond now! brgy-harassment.ml
0,"Asan ka na pre, di ka pa lumalabas"
1,Lazada Alert: May pending voucher reward ka! Redeem now: shopeevoucher.com.
1,"Join us this Saturday and win up to 999p Bonus! Don't miss out!
WinPnow.eu
Spin now at WinningPlus and win a Xiaomi 14! Don't miss out!"
1,Globe internet mo at risk for termination! Fix account now! globe-verif.ml
1,"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zheq.bid"
0,paano ba mag-upgrade ng life skills nang walang effort?
1,"Formal and legal gaming website,100 will be sent 100, register and get P88 Bonus

http://win63.uk"
1,"#UBPNotice: We need to hold your Savings Account due to a recent update, Please visit the link to unblock: https://url1.io/s/4PJ7A"
0,bat di mo kasi sinagot si Adi?
1,Nalagay na sa iyong number ang P2500. Sumali gamit ang number na ito at maglagay ng P50 upang makuha: hnvb.uk
1,May PhilPost package ka! Pay customs fee ₱150 para marilis! phlpost-fee.ml
1,"Malupit na pagtaas ng limitasyon! Sumali sa W19 Games, limit 500K, may 100P na bonus!
tinyurl.com/yck2t5au"
0,uy single pa ata yan ngayon
1,"Magparehistro para sa libreng ₱7777, tumaya: lucky6.auction/MonlD"
0,uyy si prof nagagalit kasi di daw updated yung attendance natin
1,Mag-register na sa EPwin at makakuha ng 180% Welcome Bonus hanggang 15k pesos + 1.2% araw-araw na rebate sa epicgamb.de! Huwag palampasin!
0,SAME THOUGHTS
1,"71-9Y Game Club
Google search {9Y1 5.C OM}, Gcash recharge to get 3%, recharge 100 to get 200, recharge every day to get 66, sign in bonus to get 35, lucky roulette draw 8888 and iPhone14 every day"
0,baka si Bernie na yan
1,This is your LucKy day! DAhil JB Day ngayon! Mag $pin at makakuha ng maraming PRIZES! Wag mag alinlangan siguradong bubuhos ng swerte! antiviruspedia.net/Live
